,trajectory_id,symbolic_movement_10,cluster
264,cl2znv05l0009396cqytv20ry,"['Medio_Leste', 'Medio_Leste', 'Medio_Leste', 'Medio_Leste', 'Medio_Leste', 'Medio_Leste', 'Medio_Leste', 'Medio_Leste', 'Medio_Leste', 'Medio_Leste', 'Medio_Leste', 'Medio_Leste', 'Medio_Leste', 'Medio_Leste', 'Medio_Leste', 'Medio_Leste', 'Medio_Leste', 'Medio_Leste', 'Medio_Leste', 'Medio_Leste', 'Medio_Leste', 'Medio_Leste', 'Medio_Leste', 'Medio_Leste', 'Medio_Leste', 'Medio_Leste', 'Medio_Leste', 'Medio_Leste', 'Medio_Leste', 'Medio_Leste', 'Medio_Leste', 'Medio_Leste', 'Medio_Leste', 'Medio_Leste', 'Medio_Leste', 'Medio_Leste', 'Medio_Leste', 'Medio_Leste', 'Medio_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste']",4
265,cl2znv977000d396cdb4prn6m,"['Rapido_Sul', 'Muito_Rapido_Leste', 'Rapido_Norte', 'Rapido_Leste', 'Rapido_Leste', 'Rapido_Leste', 'Rapido_Leste', 'Rapido_Leste', 'Rapido_Oeste', 'Rapido_Leste', 'Rapido_Leste', 'Rapido_Leste', 'Rapido_Leste', 'Rapido_Leste', 'Rapido_Leste', 'Rapido_Leste', 'Muito_Rapido_Sul', 'Rapido_Norte', 'Rapido_Norte', 'Muito_Rapido_Leste', 'Rapido_Sul', 'Rapido_Sul', 'Muito_Rapido_Leste', 'Rapido_Leste', 'Rapido_Norte', 'Rapido_Leste', 'Rapido_Leste', 'Rapido_Oeste', 'Rapido_Leste', 'Rapido_Sul', 'Rapido_Norte', 'Rapido_Norte', 'Rapido_Leste', 'Muito_Rapido_Sul', 'Rapido_Oeste', 'Rapido_Oeste', 'Rapido_Oeste', 'Rapido_Norte', 'Rapido_Norte', 'Muito_Rapido_Leste', 'Rapido_Leste', 'Rapido_Sul', 'Rapido_Leste', 'Rapido_Leste', 'Rapido_Leste', 'Rapido_Norte']",3
266,cl2znvon7000h396ciogihw0p,"['Lento_Leste', 'Lento_Leste', 'Lento_Leste', 'Lento_Leste', 'Lento_Leste', 'Lento_Leste', 'Lento_Leste', 'Lento_Leste', 'Lento_Leste', 'Lento_Leste', 'Lento_Leste', 'Lento_Leste', 'Lento_Leste', 'Lento_Leste', 'Lento_Leste', 'Lento_Leste', 'Lento_Leste', 'Lento_Leste', 'Lento_Leste', 'Lento_Leste', 'Lento_Leste', 'Lento_Leste', 'Lento_Leste', 'Lento_Leste', 'Lento_Leste', 'Lento_Leste', 'Lento_Leste', 'Lento_Leste', 'Lento_Leste', 'Lento_Leste', 'Lento_Leste', 'Lento_Leste', 'Lento_Leste', 'Lento_Leste', 'Lento_Leste', 'Lento_Leste', 'Lento_Leste', 'Lento_Leste', 'Lento_Leste', 'Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste']",4
267,cl2znw4nf000m396ckrqij0o0,"['Muito_Rapido_Leste', 'Muito_Rapido_Leste', 'Muito_Rapido_Leste', 'Muito_Rapido_Leste', 'Muito_Rapido_Leste', 'Rapido_Sul', 'Muito_Rapido_Leste', 'Muito_Rapido_Leste', 'Muito_Rapido_Leste', 'Rapido_Leste', 'Muito_Rapido_Leste', 'Rapido_Leste', 'Muito_Rapido_Leste', 'Rapido_Sul', 'Muito_Lento_Leste']",1
268,cl2znwce2000r396c6wzup6l1,"['Rapido_Norte', 'Muito_Rapido_Leste', 'Muito_Rapido_Norte', 'Muito_Rapido_Leste', 'Muito_Rapido_Leste', 'Muito_Rapido_Norte', 'Muito_Rapido_Leste', 'Muito_Rapido_Leste', 'Muito_Rapido_Leste', 'Muito_Rapido_Leste', 'Muito_Rapido_Leste', 'Muito_Rapido_Leste', 'Muito_Rapido_Sul', 'Muito_Rapido_Leste', 'Muito_Rapido_Leste', 'Muito_Rapido_Sul', 'Muito_Rapido_Leste', 'Rapido_Sul', 'Rapido_Leste', 'Muito_Rapido_Leste', 'Muito_Rapido_Leste']",1
269,cl2zny5y5001c396cjw8l8war,"['Lento_Leste', 'Lento_Leste', 'Lento_Leste', 'Lento_Leste', 'Lento_Leste', 'Lento_Leste', 'Lento_Leste', 'Lento_Leste', 'Lento_Leste', 'Lento_Leste', 'Lento_Leste', 'Lento_Leste', 'Lento_Leste', 'Lento_Leste', 'Lento_Leste', 'Lento_Leste', 'Lento_Leste', 'Lento_Leste', 'Lento_Leste', 'Lento_Leste', 'Lento_Leste', 'Lento_Leste', 'Lento_Leste', 'Lento_Leste', 'Lento_Leste', 'Lento_Leste', 'Lento_Leste', 'Lento_Leste', 'Lento_Leste', 'Lento_Leste', 'Lento_Leste', 'Lento_Leste', 'Lento_Leste', 'Lento_Leste', 'Lento_Leste', 'Lento_Leste', 'Lento_Leste', 'Lento_Leste', 'Lento_Leste', 'Lento_Leste', 'Lento_Leste', 'Lento_Leste', 'Lento_Leste', 'Lento_Leste', 'Lento_Leste', 'Lento_Leste']",0
270,cl2znycyz001g396cwpsh1fpn,"['Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste']",4
271,cl2zo7z5b001l396cgg30lmke,"['Rapido_Sul', 'Rapido_Sul', 'Rapido_Sul', 'Rapido_Sul', 'Rapido_Sul', 'Rapido_Sul', 'Rapido_Sul', 'Rapido_Sul', 'Medio_Sul', 'Medio_Leste', 'Medio_Leste', 'Medio_Leste', 'Medio_Leste', 'Medio_Leste', 'Medio_Leste', 'Medio_Leste', 'Medio_Leste', 'Medio_Leste', 'Medio_Leste', 'Medio_Leste', 'Medio_Leste', 'Medio_Leste', 'Medio_Leste', 'Medio_Leste', 'Medio_Leste', 'Medio_Leste', 'Medio_Leste', 'Medio_Leste', 'Medio_Leste', 'Medio_Leste', 'Medio_Leste', 'Medio_Leste', 'Medio_Leste', 'Medio_Leste', 'Medio_Leste', 'Medio_Leste', 'Medio_Leste', 'Medio_Leste', 'Medio_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste']",4
272,cl2zogjmc001p396clblhoug4,"['Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste']",4
273,cl2zogo0e001t396cagx04dw7,"['Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste']",4
274,cl2zogsca001x396cm1lqtvrw,"['Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste']",4
275,cl2zogw6e0021396c7d7901iy,"['Medio_Leste', 'Medio_Leste', 'Medio_Leste', 'Medio_Leste', 'Medio_Leste', 'Medio_Leste', 'Medio_Leste', 'Medio_Leste', 'Medio_Leste', 'Medio_Leste', 'Medio_Leste', 'Medio_Leste', 'Medio_Leste', 'Medio_Leste', 'Medio_Leste', 'Medio_Leste', 'Medio_Leste', 'Medio_Leste', 'Medio_Leste', 'Medio_Leste', 'Medio_Leste', 'Medio_Leste', 'Medio_Leste', 'Medio_Leste', 'Medio_Leste', 'Medio_Leste', 'Medio_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste']",4
276,cl2zoh1q10026396ccr8og9at,"['Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste']",4
277,cl2zoha2s002a396cu2ma50sw,"['Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste']",4
278,cl2zojo2h002e396c7qt651e5,"['Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste']",4
279,cl2zojswm002i396chs5urjya,"['Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste']",4
280,cl2zok2ke002m396c0272jqkb,"['Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste']",4
281,cl2zolye7002q396c2vl57kh0,"['Medio_Sul', 'Medio_Sul', 'Medio_Sul', 'Medio_Sul', 'Medio_Sul', 'Medio_Sul', 'Medio_Sul', 'Medio_Sul', 'Medio_Sul', 'Medio_Sul', 'Medio_Sul', 'Medio_Sul', 'Medio_Sul', 'Medio_Sul', 'Medio_Sul', 'Medio_Sul', 'Medio_Sul', 'Rapido_Norte', 'Rapido_Norte', 'Rapido_Leste', 'Rapido_Leste', 'Rapido_Sul', 'Rapido_Oeste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste']",4
282,cl2zoslp4002u396cuf27qdfy,"['Medio_Leste', 'Medio_Leste', 'Medio_Leste', 'Medio_Leste', 'Medio_Leste', 'Medio_Leste', 'Medio_Leste', 'Medio_Leste', 'Medio_Leste', 'Medio_Leste', 'Medio_Leste', 'Medio_Leste', 'Medio_Leste', 'Medio_Leste', 'Medio_Leste', 'Medio_Leste', 'Medio_Leste', 'Medio_Leste', 'Medio_Leste', 'Medio_Leste', 'Medio_Leste', 'Medio_Leste', 'Medio_Leste', 'Medio_Leste', 'Medio_Leste', 'Rapido_Leste', 'Rapido_Leste', 'Rapido_Leste', 'Rapido_Leste', 'Rapido_Leste', 'Rapido_Leste', 'Rapido_Leste', 'Rapido_Leste', 'Rapido_Leste', 'Rapido_Leste', 'Rapido_Leste', 'Rapido_Leste', 'Rapido_Leste', 'Medio_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste', 'Muito_Lento_Leste']",3
283,cl31445hf0007396cqok6byk7,"['Muito_Rapido_Sul', 'Muito_Rapido_Sul', 'Muito_Rapido_Sul', 'Muito_Rapido_Oeste', 'Muito_Rapido_Oeste', 'Muito_Rapido_Sul', 'Muito_Rapido_Oeste', 'Muito_Rapido_Oeste', 'Muito_Rapido_Oeste', 'Muito_Rapido_Oeste', 'Muito_Rapido_Oeste', 'Muito_Rapido_Oeste', 'Muito_Rapido_Sul', 'Muito_Rapido_Oeste', 'Muito_Rapido_Sul', 'Muito_Rapido_Oeste', 'Muito_Rapido_Sul', 'Muito_Rapido_Oeste', 'Muito_Rapido_Oeste', 'Muito_Rapido_Sul', 'Muito_Rapido_Sul', 'Muito_Rapido_Oeste', 'Muito_Rapido_Oeste', 'Muito_Rapido_Oeste', 'Muito_Rapido_Sul', 'Muito_Rapido_Sul', 'Muito_Rapido_Oeste', 'Muito_Rapido_Oeste', 'Muito_Rapido_Sul', 'Muito_Rapido_Sul', 'Muito_Rapido_Sul', 'Muito_Rapido_Sul', 'Muito_Rapido_Oeste', 'Muito_Rapido_Sul', 'Muito_Rapido_Oeste', 'Muito_Rapido_Sul', 'Muito_Rapido_Sul', 'Muito_Rapido_Sul', 'Muito_Rapido_Sul', 'Muito_Rapido_Sul', 'Muito_Rapido_Sul', 'Muito_Rapido_Sul', 'Muito_Rapido_Leste', 'Muito_Rapido_Leste', 'Muito_Rapido_Leste', 'Muito_Rapido_Leste', 'Muito_Rapido_Leste', 'Muito_Rapido_Leste', 'Muito_Rapido_Leste', 'Muito_Rapido_Leste', 'Muito_Rapido_Leste', 'Muito_Rapido_Leste', 'Muito_Rapido_Leste', 'Muito_Rapido_Leste', 'Muito_Rapido_Leste', 'Muito_Rapido_Leste', 'Muito_Rapido_Leste', 'Muito_Rapido_Leste', 'Muito_Rapido_Leste', 'Muito_Rapido_Leste', 'Muito_Rapido_Leste', 'Muito_Rapido_Leste', 'Muito_Rapido_Leste', 'Muito_Rapido_Leste', 'Muito_Rapido_Leste', 'Muito_Rapido_Leste', 'Muito_Rapido_Leste', 'Muito_Rapido_Leste', 'Muito_Rapido_Leste', 'Muito_Rapido_Norte', 'Muito_Rapido_Leste', 'Muito_Rapido_Leste', 'Muito_Rapido_Leste']",2
284,cl3144hts000b396c4ihaxgzt,"['Rapido_Norte', 'Medio_Norte', 'Medio_Norte', 'Medio_Norte', 'Medio_Norte', 'Medio_Norte', 'Medio_Norte', 'Medio_Norte', 'Medio_Norte', 'Medio_Norte', 'Medio_Norte', 'Medio_Norte', 'Medio_Norte', 'Medio_Norte', 'Rapido_Leste', 'Rapido_Leste', 'Rapido_Leste', 'Rapido_Leste', 'Rapido_Leste', 'Rapido_Leste', 'Rapido_Leste', 'Rapido_Leste', 'Rapido_Leste', 'Rapido_Leste', 'Rapido_Leste', 'Rapido_Leste', 'Rapido_Leste', 'Rapido_Leste', 'Rapido_Leste', 'Rapido_Leste', 'Rapido_Leste', 'Rapido_Leste', 'Rapido_Leste', 'Rapido_Leste', 'Rapido_Leste', 'Rapido_Leste', 'Rapido_Leste', 'Rapido_Leste', 'Rapido_Leste', 'Rapido_Leste', 'Rapido_Leste', 'Rapido_Leste', 'Rapido_Leste', 'Rapido_Leste', 'Rapido_Leste', 'Rapido_Leste', 'Rapido_Leste', 'Rapido_Leste', 'Rapido_Leste', 'Rapido_Leste', 'Rapido_Leste', 'Rapido_Leste', 'Rapido_Leste', 'Rapido_Leste', 'Rapido_Leste', 'Rapido_Leste', 'Rapido_Leste', 'Rapido_Leste', 'Rapido_Leste', 'Rapido_Leste', 'Rapido_Leste', 'Rapido_Leste', 'Rapido_Leste', 'Rapido_Leste', 'Rapido_Leste', 'Rapido_Leste', 'Rapido_Leste', 'Rapido_Leste', 'Rapido_Leste', 'Rapido_Leste', 'Rapido_Leste', 'Rapido_Leste', 'Rapido_Leste']",3
285,cl3144p8j000g396ci3uqwj2m,"['Muito_Rapido_Leste', 'Muito_Rapido_Oeste', 'Muito_Rapido_Oeste', 'Muito_Rapido_Sul', 'Muito_Rapido_Sul', 'Muito_Rapido_Sul', 'Muito_Rapido_Leste', 'Muito_Rapido_Leste', 'Muito_Rapido_Leste', 'Muito_Rapido_Sul', 'Muito_Rapido_Leste', 'Muito_Rapido_Norte', 'Muito_Rapido_Norte', 'Muito_Rapido_Sul', 'Muito_Rapido_Leste', 'Muito_Rapido_Norte', 'Muito_Rapido_Leste', 'Muito_Rapido_Sul', 'Muito_Rapido_Sul', 'Muito_Rapido_Leste', 'Muito_Rapido_Leste', 'Muito_Rapido_Sul', 'Muito_Rapido_Leste', 'Muito_Rapido_Norte', 'Muito_Rapido_Norte', 'Muito_Rapido_Norte', 'Muito_Rapido_Norte', 'Muito_Rapido_Norte', 'Muito_Rapido_Norte', 'Muito_Rapido_Leste', 'Rapido_Oeste', 'Rapido_Oeste', 'Muito_Rapido_Leste']",2
