atributo,cluster,U,p_bruto,p_ajustado_FDR_por_atributo,significativo,efeito_r,mediana_cluster,mediana_resto,direcao
Sperm C24:1 n-9,1_3,51976.0,7.62481436031584e-05,0.0012962184412536927,True,0.13739123849500431,1.7,1.7,Igual
Sperm C24:1 n-9,1_4,18531.0,0.0005614756996899354,0.0031816956315763004,True,0.11981268157714119,2.1,1.7,Maior
Sperm C24:1 n-9,2_1,10708.5,0.8691257259951948,0.8691257259951948,False,-0.0057367712197661635,1.7,1.7,Igual
Sperm C24:1 n-9,2_3,8077.0,0.05487271933596004,0.13326231838733152,False,0.0666944586323789,1.7,1.7,Igual
Sperm C24:1 n-9,2_4,20856.0,0.4448650432598017,0.6302254779513857,False,0.02654382453447956,1.6,1.7,Menor
Sperm C24:1 n-9,3_0,1690.0,0.00038853831357192105,0.0031816956315763004,True,-0.12323230255585375,1.1,1.7,Menor
Sperm C24:1 n-9,3_1,35054.0,0.18107449457446456,0.3078266407765897,False,-0.0464560668098719,1.6,1.7,Menor
Sperm C24:1 n-9,3_3,14043.0,0.012616877707535511,0.04289738420562074,True,-0.08663923523537825,1.3,1.7,Menor
Sperm C24:1 n-9,3_4,1525.5,0.8615785579594315,0.8691257259951948,False,-0.006093352283714241,1.5,1.7,Menor
Sperm C24:1 n-9,4_0,30387.0,0.0071019137210807035,0.03018313331459299,True,-0.0934990811379839,1.3,1.7,Menor
Sperm C24:1 n-9,4_1,8113.5,0.5267515271583031,0.6888289201300887,False,0.02199996531958106,1.7,1.7,Igual
Sperm C24:1 n-9,4_2,8981.0,0.3098592326006807,0.47887335947377924,False,-0.035282844936847475,1.3,1.7,Menor
Sperm C24:1 n-9,4_3,8596.5,0.09989635528645958,0.21227975498372662,False,-0.057156176445260214,1.3,1.7,Menor
"Sperm C22:5 n-3 (docosapentaenoic acid, DPA)",0_0,9709.0,0.9538500116737351,0.9748726445255245,False,-0.0020249706361775083,1.0,1.0,Igual
"Sperm C22:5 n-3 (docosapentaenoic acid, DPA)",0_1,30339.5,0.4311019714780755,0.6662485013752075,False,-0.02734772849845435,1.0,1.0,Igual
"Sperm C22:5 n-3 (docosapentaenoic acid, DPA)",0_3,9559.5,0.09628099317105203,0.5455922946359615,False,0.05777021813161805,1.3,1.0,Maior
"Sperm C22:5 n-3 (docosapentaenoic acid, DPA)",1_1,26197.5,0.6869987163052969,0.8384867171069047,False,0.014001294810240964,1.0,1.0,Igual
"Sperm C22:5 n-3 (docosapentaenoic acid, DPA)",1_3,43566.5,0.6905184729115685,0.8384867171069047,False,0.013833156993160792,1.0,1.0,Igual
"Sperm C22:5 n-3 (docosapentaenoic acid, DPA)",1_4,13436.5,0.7436574149277815,0.8428117369181524,False,-0.011368428737654812,0.9,1.0,Menor
"Sperm C22:5 n-3 (docosapentaenoic acid, DPA)",2_1,9891.0,0.3960960029079573,0.6662485013752075,False,-0.02948264702816535,0.9,1.0,Menor
"Sperm C22:5 n-3 (docosapentaenoic acid, DPA)",2_3,7291.5,0.29027938309931334,0.6168436890860408,False,0.03674105825745972,1.3,1.0,Maior
"Sperm C22:5 n-3 (docosapentaenoic acid, DPA)",2_4,22637.0,0.06085761736193775,0.517289747576471,False,0.06510381759802612,1.0,1.0,Igual
"Sperm C22:5 n-3 (docosapentaenoic acid, DPA)",3_0,5083.0,0.3523143609500552,0.6654826817945487,False,0.032320972210519675,1.2,1.0,Maior
"Sperm C22:5 n-3 (docosapentaenoic acid, DPA)",3_1,32811.5,0.019181607737087773,0.32608733153049213,False,-0.08133311060670409,0.9,1.0,Menor
"Sperm C22:5 n-3 (docosapentaenoic acid, DPA)",3_3,16012.5,0.22731453587891803,0.6057511473712784,False,-0.04193502412820574,1.0,1.0,Igual
"Sperm C22:5 n-3 (docosapentaenoic acid, DPA)",3_4,1343.5,0.5679253067013104,0.8045608511601896,False,-0.019869627012111653,0.9,1.0,Menor
"Sperm C22:5 n-3 (docosapentaenoic acid, DPA)",4_0,38982.0,0.211155286220562,0.6057511473712784,False,0.04342792557201297,1.0,1.0,Igual
"Sperm C22:5 n-3 (docosapentaenoic acid, DPA)",4_1,8776.0,0.19294053064228023,0.6057511473712784,False,0.045227020338262265,1.3,1.0,Maior
"Sperm C22:5 n-3 (docosapentaenoic acid, DPA)",4_2,8824.0,0.24942694303523227,0.6057511473712784,False,-0.04000930112719308,0.9,1.0,Menor
"Sperm C22:5 n-3 (docosapentaenoic acid, DPA)",4_3,10567.5,0.9748726445255245,0.9748726445255245,False,0.0011085371692253726,1.0,1.0,Igual
"Sperm C22:6,n3 (docosahexaenoic acid, DHA)",0_0,10862.5,0.3420056815310907,0.646010731780949,False,0.03336599343701576,23.6,20.1,Maior
"Sperm C22:6,n3 (docosahexaenoic acid, DHA)",0_1,34695.5,0.18459027514597592,0.44829066821165586,False,0.04657514170897174,23.6,20.1,Maior
"Sperm C22:6,n3 (docosahexaenoic acid, DHA)",0_3,8571.0,0.49495617694101146,0.8414255007997195,False,0.023969767925578127,21.45,20.1,Maior
"Sperm C22:6,n3 (docosahexaenoic acid, DHA)",1_1,23527.0,0.2949793936852595,0.6268312115811764,False,-0.036766468653097115,17.4,20.1,Menor
"Sperm C22:6,n3 (docosahexaenoic acid, DHA)",1_3,41307.0,0.5812724852908516,0.898330204540407,False,-0.019364950522555414,20.1,20.1,Igual
"Sperm C22:6,n3 (docosahexaenoic acid, DHA)",1_4,9599.5,0.0016980015218289813,0.00962200862369756,True,-0.11016947305561973,16.05,20.1,Menor
"Sperm C22:6,n3 (docosahexaenoic acid, DHA)",2_1,14943.5,0.000834821916222097,0.007095986287887825,True,0.11727703189775132,25.0,20.1,Maior
"Sperm C22:6,n3 (docosahexaenoic acid, DHA)",2_3,5980.5,0.7061715314058976,0.9025712920476459,False,-0.013251186034735086,21.45,20.1,Maior
"Sperm C22:6,n3 (docosahexaenoic acid, DHA)",2_4,25153.5,0.0006569795927360459,0.007095986287887825,True,0.11958794030684977,24.9,20.1,Maior
"Sperm C22:6,n3 (docosahexaenoic acid, DHA)",3_0,6111.5,0.02359573638000173,0.10028187961500735,False,0.07947291535735583,24.9,20.1,Maior
"Sperm C22:6,n3 (docosahexaenoic acid, DHA)",3_1,35032.5,0.18256197703377053,0.44829066821165586,False,-0.046790450953297494,18.6,20.1,Menor
"Sperm C22:6,n3 (docosahexaenoic acid, DHA)",3_3,17385.5,0.7591941812978732,0.9025712920476459,False,-0.010770321487866642,20.1,20.1,Igual
"Sperm C22:6,n3 (docosahexaenoic acid, DHA)",3_4,1694.5,0.8494788631036667,0.9025712920476459,False,0.006698902821226215,20.5,20.1,Maior
"Sperm C22:6,n3 (docosahexaenoic acid, DHA)",4_0,32589.0,0.09606898314589268,0.3266345426960351,False,-0.05841900332816271,18.6,20.1,Menor
"Sperm C22:6,n3 (docosahexaenoic acid, DHA)",4_1,7458.0,0.9780849960978548,0.9780849960978548,False,-0.000981671759280111,20.1,20.1,Igual
"Sperm C22:6,n3 (docosahexaenoic acid, DHA)",4_2,9927.0,0.8466313442103401,0.9025712920476459,False,-0.0068036885287777555,18.6,20.1,Menor
"Sperm C22:6,n3 (docosahexaenoic acid, DHA)",4_3,10048.0,0.6850828635844898,0.9025712920476459,False,-0.014248397748443458,20.1,20.1,Igual
Body mass index (kg/m²),0_0,10594.5,0.4737457942665182,0.566235035849497,False,0.025143385399204063,30.9,29.3,Maior
Body mass index (kg/m²),0_1,36436.0,0.0300292786079051,0.057834838370004166,False,0.07611204611577273,34.1,29.3,Maior
Body mass index (kg/m²),0_3,6279.5,0.12113573880259981,0.20593075596441968,False,-0.054385044059389466,28.8,29.8,Menor
Body mass index (kg/m²),1_1,29450.5,0.030618443842943384,0.057834838370004166,False,0.07584272321175332,30.9,29.25,Maior
Body mass index (kg/m²),1_3,51936.0,9.617525798122547e-05,0.0006631346514847415,True,0.13680353134712706,31.7,29.2,Maior
Body mass index (kg/m²),1_4,19126.0,0.00011702376202671909,0.0006631346514847415,True,0.1351336670786239,31.7,29.2,Maior
Body mass index (kg/m²),2_1,11488.0,0.6301222888551312,0.6301222888551312,False,0.016905320759007126,29.8,29.3,Maior
Body mass index (kg/m²),2_3,7700.5,0.13580657368811624,0.20988288660890692,False,0.05233741822352203,31.7,29.3,Maior
Body mass index (kg/m²),2_4,21811.5,0.17822342025675741,0.252483178697073,False,0.0472311200831706,29.8,29.2,Maior
Body mass index (kg/m²),3_0,2686.0,0.02704498133887942,0.057834838370004166,False,-0.07757033330524722,27.9,29.8,Menor
Body mass index (kg/m²),3_1,30539.0,0.0008803274339734792,0.0029931132755098293,True,-0.1166767369292464,28.8,29.8,Menor
Body mass index (kg/m²),3_3,11650.5,5.869492435398465e-05,0.0006631346514847415,True,-0.14094480775323062,28.8,29.8,Menor
Body mass index (kg/m²),3_4,1314.5,0.5300141145751369,0.566235035849497,False,-0.022064747710592563,28.65,29.3,Menor
Body mass index (kg/m²),4_0,28858.0,0.0007797644868226425,0.0029931132755098293,True,-0.11785759111582977,28.8,29.8,Menor
Body mass index (kg/m²),4_1,6586.5,0.36886901074306366,0.4823671678947756,False,-0.03153620526687357,28.8,29.55,Menor
Body mass index (kg/m²),4_2,10880.0,0.5329270925642324,0.566235035849497,False,0.02188620159478508,28.8,29.3,Menor
Body mass index (kg/m²),4_3,7601.0,0.013583889114962007,0.03848768582572568,True,-0.08658414316429645,28.8,29.8,Menor
Age (years),0_0,10713.0,0.410493041564299,0.46522544710620556,False,0.028779128132340952,39.0,35.0,Maior
Age (years),0_1,41433.5,4.139624818060809e-06,7.037362190703375e-05,True,0.16092139961935673,46.0,35.0,Maior
Age (years),0_3,6719.0,0.2603173199253802,0.4023085853392239,False,-0.039356922799344406,33.0,35.0,Menor
Age (years),1_1,27278.0,0.3231063599886478,0.43259100962622854,False,0.03454223037366983,35.0,35.0,Igual
Age (years),1_3,46666.5,0.08934565384095984,0.1687640128107019,False,0.059380460953647726,39.0,35.0,Maior
Age (years),1_4,16856.5,0.028226169429569858,0.06854926861466966,False,0.07669505095153988,41.0,35.0,Maior
Age (years),2_1,7778.0,0.009339946673390496,0.04427761887309677,True,-0.0908588373439421,31.0,35.0,Menor
Age (years),2_3,5482.0,0.3562514196921882,0.43259100962622854,False,-0.032260441396793904,32.0,35.0,Menor
Age (years),2_4,15494.5,0.010418263264258064,0.04427761887309677,True,-0.08953669360712903,31.0,35.0,Menor
Age (years),3_0,4609.0,0.7623725861073363,0.7623725861073363,False,0.010590276000893684,35.0,35.0,Igual
Age (years),3_1,34935.5,0.16704165008220284,0.2839708051397448,False,-0.04829906778642691,35.0,35.0,Igual
Age (years),3_3,14233.0,0.01850734129206736,0.05243746699419085,False,-0.08232656698944639,32.0,35.0,Menor
Age (years),3_4,1815.0,0.6515720258299569,0.6922952774443292,False,0.015820007792500326,39.5,35.0,Maior
Age (years),4_0,30949.0,0.015567250747613405,0.05243746699419085,False,-0.0845458551029614,33.0,35.0,Menor
Age (years),4_1,5470.0,0.04318714791215504,0.09177268931332946,False,-0.070680366668168,33.0,35.0,Menor
Age (years),4_2,14740.5,7.775040043225373e-05,0.0006608784036741567,True,0.13810584568923873,44.0,35.0,Maior
Age (years),4_3,9410.0,0.34368239107325427,0.43259100962622854,False,-0.033108310120864466,33.0,35.0,Menor
Sperm concentration (x10⁶/mL),0_0,11266.5,0.19260225058511937,0.40927978249337865,False,0.04576126824028415,33.8,29.4,Maior
Sperm concentration (x10⁶/mL),0_1,44093.5,4.390675208479343e-09,3.732073927207442e-08,True,0.20606254625658205,53.6,29.4,Maior
Sperm concentration (x10⁶/mL),0_3,6795.0,0.2953545522634091,0.4998808225165528,False,-0.03675820330955277,22.0,29.4,Menor
Sperm concentration (x10⁶/mL),1_1,25120.0,0.8537273818516194,0.8537273818516194,False,-0.0064826090024333585,29.4,29.4,Igual
Sperm concentration (x10⁶/mL),1_3,45459.5,0.23564248861881842,0.4451024785022126,False,0.04164639776645168,29.4,29.4,Igual
Sperm concentration (x10⁶/mL),1_4,14487.5,0.6551390534486279,0.6960852442891672,False,0.015694354055720516,29.4,29.4,Igual
Sperm concentration (x10⁶/mL),2_1,12100.0,0.32345229692247535,0.4998808225165528,False,0.034682049804561015,36.7,29.4,Maior
Sperm concentration (x10⁶/mL),2_3,4627.0,0.06476265892167467,0.18349420027807822,False,-0.06486407897866009,14.5,29.4,Menor
Sperm concentration (x10⁶/mL),2_4,18544.5,0.5034544127527141,0.6113375011997243,False,-0.023501893582526554,29.4,29.4,Igual
Sperm concentration (x10⁶/mL),3_0,5557.5,0.1236869888962725,0.30038268731951895,False,0.05407459109547228,33.8,29.4,Maior
Sperm concentration (x10⁶/mL),3_1,36095.5,0.3889226634597023,0.5509737732345782,False,-0.030257876792301904,28.1,29.4,Menor
Sperm concentration (x10⁶/mL),3_3,17126.5,0.6355907839091228,0.6960852442891672,False,-0.016649169254689532,22.0,29.4,Menor
Sperm concentration (x10⁶/mL),3_4,1969.5,0.4338701604710842,0.5673686713852639,False,0.02751470254820033,54.1,29.4,Maior
Sperm concentration (x10⁶/mL),4_0,22384.0,3.0924154570471866e-10,5.257106276980217e-09,True,-0.22099493159756564,19.8,29.4,Menor
Sperm concentration (x10⁶/mL),4_1,5382.5,0.03573165475501372,0.12148762616704664,False,-0.07374809091591834,19.8,29.4,Menor
Sperm concentration (x10⁶/mL),4_2,15459.0,5.387058014107775e-06,3.052666207994406e-05,True,0.15973615634378216,97.0,29.4,Maior
Sperm concentration (x10⁶/mL),4_3,8034.0,0.03563431842919063,0.12148762616704664,False,-0.07378423398364081,19.8,29.4,Menor
Total sperm count (x10⁶),0_0,11344.5,0.17034993655761244,0.24132907678995094,False,0.04815441535576665,157.3,136.1,Maior
Total sperm count (x10⁶),0_1,43533.5,2.1672985612201976e-08,1.842203777037168e-07,True,0.19655914696453458,157.3,129.0,Maior
Total sperm count (x10⁶),0_3,7795.0,0.9421602531716522,0.9421602531716522,False,-0.002564525812294379,138.55,136.1,Maior
Total sperm count (x10⁶),1_1,24133.0,0.47227736385711316,0.5352476790380616,False,-0.025246055000678887,129.0,136.1,Menor
Total sperm count (x10⁶),1_3,44895.5,0.3421474034604427,0.4474235276021174,False,0.033359726981382454,141.0,136.1,Maior
Total sperm count (x10⁶),1_4,12005.5,0.16978165099575637,0.24132907678995094,False,-0.04821604260760732,129.0,136.1,Menor
Total sperm count (x10⁶),2_1,14387.0,0.003983889887512607,0.022575376029238103,True,0.10111240818230896,213.9,136.1,Maior
Total sperm count (x10⁶),2_3,5061.0,0.16896698444995162,0.24132907678995094,False,-0.048314396276285906,122.4,136.1,Menor
Total sperm count (x10⁶),2_4,22241.5,0.10738234653180126,0.24132907678995094,False,0.056540944348934224,213.9,136.1,Maior
Total sperm count (x10⁶),3_0,5780.5,0.0671508274752477,0.24132907678995094,False,0.0642981042911402,253.8,136.1,Maior
Total sperm count (x10⁶),3_1,34635.5,0.13147621585041927,0.24132907678995094,False,-0.05296489304352821,136.1,136.1,Igual
Total sperm count (x10⁶),3_3,17190.5,0.6653797906948313,0.7069660276132583,False,-0.015196481003428278,136.1,136.1,Igual
Total sperm count (x10⁶),3_4,1949.5,0.45962257100785975,0.5352476790380616,False,0.02600082620442039,195.64999999999998,136.1,Maior
Total sperm count (x10⁶),4_0,23500.0,7.135755165588333e-09,1.2130783781500166e-07,True,-0.2032159275849587,80.8,136.1,Menor
Total sperm count (x10⁶),4_1,5908.5,0.11531961769856472,0.24132907678995094,False,-0.05530668572372768,80.8,136.1,Menor
Total sperm count (x10⁶),4_2,11800.0,0.15801873631898755,0.24132907678995094,False,0.049582632773880364,136.1,136.1,Igual
Total sperm count (x10⁶),4_3,8566.0,0.09829818835079113,0.24132907678995094,False,-0.05805778667623019,80.8,136.1,Menor
Ejaculate volume (mL),0_0,7472.0,0.04401215099484982,0.14964131338248937,False,-0.07065920265328487,1.7,3.6,Menor
Ejaculate volume (mL),0_1,24520.5,0.00032479894435180823,0.0018405273513269133,True,-0.12609822935635434,2.6,4.1,Menor
Ejaculate volume (mL),0_3,8452.0,0.5708098566914532,0.746443658750362,False,0.01990072030340438,3.6,3.6,Igual
Ejaculate volume (mL),1_1,25758.5,0.872120937487538,0.872120937487538,False,0.005655648616492447,4.1,3.6,Maior
Ejaculate volume (mL),1_3,42051.0,0.8101576096113524,0.872120937487538,False,-0.00843359757203855,3.6,3.6,Igual
Ejaculate volume (mL),1_4,12142.0,0.20265865171434072,0.3863283018676865,False,-0.04470122828667895,2.6,3.6,Menor
Ejaculate volume (mL),2_1,14369.5,0.004134771944719939,0.01757278076505974,True,0.10060408668182334,6.4,3.6,Maior
Ejaculate volume (mL),2_3,7957.0,0.07666327057755228,0.21721259996973144,False,0.062118509498081884,4.5,3.6,Maior
Ejaculate volume (mL),2_4,25501.0,0.00029064778722385294,0.0018405273513269133,True,0.12711157735883316,6.4,3.6,Maior
Ejaculate volume (mL),3_0,4939.0,0.4638192489316514,0.716811566530734,False,0.025719241716456086,6.4,3.6,Maior
Ejaculate volume (mL),3_1,39417.5,0.541791583154624,0.746443658750362,False,0.021408361554666445,3.6,3.6,Igual
Ejaculate volume (mL),3_3,18994.0,0.46326020726697126,0.716811566530734,False,0.02573981995203535,4.2,3.6,Maior
Ejaculate volume (mL),3_4,1527.5,0.86633186251381,0.872120937487538,False,-0.005941964649336247,3.0,3.6,Menor
Ejaculate volume (mL),4_0,35767.0,0.8244195094759378,0.872120937487538,False,-0.0077902625109003455,3.6,3.6,Igual
Ejaculate volume (mL),4_1,9176.0,0.09128169538027846,0.22168411735210483,False,0.05925090261369242,4.5,3.6,Maior
Ejaculate volume (mL),4_2,4846.5,5.2661978788133725e-06,8.952536393982734e-05,True,-0.15975120875203166,1.7,3.6,Menor
Ejaculate volume (mL),4_3,12036.0,0.20452674804759874,0.3863283018676865,False,0.04451885271609097,3.6,3.6,Igual
Sperm vitality (%),0_0,10280.5,0.6565637193462468,0.9152711233221267,False,0.015509434190723188,85.0,88.0,Menor
Sperm vitality (%),0_1,34481.0,0.21797112967784693,0.46318865056542474,False,0.04293500037300001,88.0,88.0,Igual
Sperm vitality (%),0_3,8545.0,0.5080356490498501,0.7851460030770411,False,0.023080732310649412,87.5,88.0,Menor
Sperm vitality (%),1_1,25854.5,0.8302245596246893,0.9152711233221267,False,0.007480664640637908,91.0,88.0,Maior
Sperm vitality (%),1_3,46203.0,0.13142697984130344,0.31917980818602265,False,0.05257040437762008,93.0,88.0,Maior
Sperm vitality (%),1_4,12722.5,0.39336850838089643,0.7365706259126786,False,-0.029753611339434053,93.0,88.0,Maior
Sperm vitality (%),2_1,11846.5,0.43327683877216394,0.7365706259126786,False,0.027318649783240896,91.0,88.0,Maior
Sperm vitality (%),2_3,6488.0,0.8614316454796487,0.9152711233221267,False,0.006101265512396011,89.5,88.0,Maior
Sperm vitality (%),2_4,22985.0,0.03713076452468865,0.15780574922992677,False,0.07263828002706274,94.0,88.0,Maior
Sperm vitality (%),3_0,2963.0,0.06273440541147632,0.21329697839901948,False,-0.06487117117430545,83.0,88.0,Menor
Sperm vitality (%),3_1,34591.0,0.12364082421925536,0.31917980818602265,False,-0.0536569904566649,87.0,88.0,Menor
Sperm vitality (%),3_3,12615.0,0.0006346945379626083,0.01078980714536434,True,-0.11905234184164498,85.0,88.0,Menor
Sperm vitality (%),3_4,1438.5,0.716770598522576,0.9152711233221267,False,-0.012678714379156962,85.5,88.0,Menor
Sperm vitality (%),4_0,36284.5,0.9897860498317171,0.9897860498317171,False,0.0004540337046230263,87.0,88.0,Menor
Sperm vitality (%),4_1,9590.5,0.0342609176149034,0.15780574922992677,False,0.07378315062160692,94.0,88.0,Maior
Sperm vitality (%),4_2,9900.0,0.8273097284633435,0.9152711233221267,False,-0.007616518574251204,88.0,88.0,Igual
Sperm vitality (%),4_3,7939.5,0.028001313228587784,0.15780574922992677,False,-0.07657774765008876,83.0,88.0,Menor
Normal spermatozoa (%),0_0,8520.5,0.2704058690136779,0.5366817382177098,False,-0.03848978277401036,2.4,2.4,Igual
Normal spermatozoa (%),0_1,30671.5,0.5341010434213402,0.7566431448468987,False,-0.021713570346740513,2.4,2.4,Igual
Normal spermatozoa (%),0_3,6309.5,0.1265065065164479,0.5366817382177098,False,-0.05335923373447172,1.75,2.4,Menor
Normal spermatozoa (%),1_1,25765.0,0.8687254902067151,0.8687254902067151,False,0.005779217409793962,2.4,2.4,Igual
Normal spermatozoa (%),1_3,45211.5,0.2764176564405102,0.5366817382177098,False,0.038002613449612734,2.4,2.4,Igual
Normal spermatozoa (%),1_4,12268.5,0.23529779491836422,0.5366817382177098,False,-0.04144390952039732,2.4,2.4,Igual
Normal spermatozoa (%),2_1,10697.0,0.8622688331377577,0.8687254902067151,False,-0.006070811062942422,2.4,2.4,Igual
Normal spermatozoa (%),2_3,6612.5,0.7563891335790653,0.8687254902067151,False,0.010848812739229158,2.2,2.4,Menor
Normal spermatozoa (%),2_4,21535.5,0.237410492677936,0.5366817382177098,False,0.04125551194979673,2.5,2.4,Maior
Normal spermatozoa (%),3_0,4509.0,0.8639232667331253,0.8687254902067151,False,0.0060057409355717415,2.4,2.4,Igual
Normal spermatozoa (%),3_1,43718.5,0.011431757743564372,0.09716994082029716,False,0.08830074299064203,2.9,2.4,Maior
Normal spermatozoa (%),3_3,18927.5,0.4878252541578483,0.7566431448468987,False,0.024230386065959203,2.4,2.4,Igual
Normal spermatozoa (%),3_4,1895.5,0.5308952558516172,0.7566431448468987,False,0.021913360076214566,2.7,2.4,Maior
Normal spermatozoa (%),4_0,27560.0,7.240619634060264e-05,0.001230905337790245,True,-0.13853603843515214,1.5,2.4,Menor
Normal spermatozoa (%),4_1,6419.0,0.28412562611525816,0.5366817382177098,False,-0.03740870596970995,1.5,2.4,Menor
Normal spermatozoa (%),4_2,10750.0,0.6069679532223978,0.7937273234446741,False,0.01797257544991292,2.4,2.4,Igual
Normal spermatozoa (%),4_3,13058.0,0.03233237928664919,0.18321681595767875,False,0.07473018570137979,3.0,2.4,Maior
Head defects (%),0_0,11127.5,0.2355331102221324,0.5005078592220313,False,0.04149655735500121,97.6,97.6,Igual
Head defects (%),0_1,35958.0,0.05185457557233229,0.21629492017607566,False,0.0680002160057751,97.6,97.1,Maior
Head defects (%),0_3,9566.0,0.09733674200817448,0.27578743568982766,False,0.05799247703535023,98.25,97.6,Maior
Head defects (%),1_1,25282.5,0.9229107088922429,0.9669466689818321,False,-0.003393389169895468,97.1,97.6,Menor
Head defects (%),1_3,39367.0,0.1710999240123553,0.4155283868871486,False,-0.04786874719460208,97.1,97.6,Menor
Head defects (%),1_4,15167.5,0.3425402059550372,0.5579481516623973,False,0.03320405177170074,97.1,97.6,Menor
Head defects (%),2_1,10495.5,0.7334309747180312,0.9591020438620409,False,-0.011923770054248155,97.6,97.6,Igual
Head defects (%),2_3,6289.5,0.9669466689818321,0.9669466689818321,False,-0.00146811701392029,97.8,97.6,Maior
Head defects (%),2_4,15930.0,0.021991838464914565,0.18693062695177382,False,-0.08010779019378006,96.0,97.6,Menor
Head defects (%),3_0,4184.5,0.8002466066591892,0.9669466689818321,False,-0.008871075351397955,97.0,97.6,Menor
Head defects (%),3_1,33870.0,0.06361615299296343,0.21629492017607566,False,-0.06487052382456501,97.0,97.6,Menor
Head defects (%),3_3,16174.0,0.2739331118493381,0.517429211270972,False,-0.03826925611916367,97.0,97.6,Menor
Head defects (%),3_4,1562.5,0.9258419820328714,0.9669466689818321,False,-0.0032926810477213603,97.3,97.6,Menor
Head defects (%),4_0,44506.5,0.0001709437015775387,0.002906042926818158,True,0.13143877473657117,98.5,97.1,Maior
Head defects (%),4_1,8255.5,0.4407109986026678,0.6243405813537793,False,0.026978443527358766,98.5,97.6,Maior
Head defects (%),4_2,9091.5,0.3610252746050806,0.5579481516623973,False,-0.031956262713706135,97.1,97.6,Menor
Head defects (%),4_3,8152.0,0.044451095277907963,0.21629492017607566,False,-0.0702960370244783,97.0,97.6,Menor
Midpiece and neck defects (%),0_0,9034.0,0.5169462240657668,0.8187156200048102,False,-0.022734897597083845,28.0,30.5,Menor
Midpiece and neck defects (%),0_1,24890.5,0.0006319470234511179,0.005371549699334502,True,-0.11981919768125159,25.5,30.5,Menor
Midpiece and neck defects (%),0_3,8397.5,0.6072448878839738,0.8187156200048102,False,0.0180371648798038,30.5,30.5,Igual
Midpiece and neck defects (%),1_1,26555.5,0.5530227211041085,0.8187156200048102,False,0.020807083733616748,31.0,30.5,Maior
Midpiece and neck defects (%),1_3,42572.0,0.9824458185931436,0.9824458185931436,False,-0.0007787119709373573,31.0,30.5,Maior
Midpiece and neck defects (%),1_4,15393.0,0.26597356949834305,0.6459358116388332,False,0.03901057652898537,33.3,30.5,Maior
Midpiece and neck defects (%),2_1,10071.5,0.4895618311868667,0.8187156200048102,False,-0.02423967383744235,28.25,30.5,Menor
Midpiece and neck defects (%),2_3,6219.5,0.9064850428303243,0.9631403580072195,False,-0.004137420675593545,31.0,30.5,Maior
Midpiece and neck defects (%),2_4,20354.0,0.6550093123349103,0.8187156200048102,False,0.01567514597305318,31.0,30.5,Maior
Midpiece and neck defects (%),3_0,2722.5,0.03044472937166983,0.1293900998295968,False,-0.07589697800640473,25.5,30.5,Menor
Midpiece and neck defects (%),3_1,37093.0,0.6742363929451378,0.8187156200048102,False,-0.014744007812440096,30.5,30.5,Igual
Midpiece and neck defects (%),3_3,15560.5,0.1366210161888911,0.46451145504222974,False,-0.052194634902738346,30.5,30.5,Igual
Midpiece and neck defects (%),3_4,1355.0,0.5886053283387311,0.8187156200048102,False,-0.018999148114438192,28.25,30.5,Menor
Midpiece and neck defects (%),4_0,45819.5,1.3887700607534692e-05,0.00023609091032808976,True,0.1523561871635899,31.3,30.5,Maior
Midpiece and neck defects (%),4_1,9700.5,0.02682052378609422,0.1293900998295968,False,0.0776397182473502,38.0,30.5,Maior
Midpiece and neck defects (%),4_2,8792.5,0.24286390820361237,0.6459358116388332,False,-0.040957602846912106,28.0,30.5,Menor
Midpiece and neck defects (%),4_3,10125.5,0.7333628080735614,0.8311445158167029,False,-0.011957420932044353,28.0,30.5,Menor
Tail defects (%),0_0,10477.5,0.539262307632796,0.7639549358131277,False,0.021553664725980297,17.8,15.0,Maior
Tail defects (%),0_1,33914.0,0.34246437471984925,0.6468771522486041,False,0.03331280858980198,17.8,15.0,Maior
Tail defects (%),0_3,6529.5,0.19153864117783803,0.4270505162849206,False,-0.045836624685074864,14.5,15.0,Menor
Tail defects (%),1_1,28425.0,0.10830558753471312,0.37899194555970395,False,0.05634736974549113,17.8,15.0,Maior
Tail defects (%),1_3,45679.0,0.20096494883996263,0.4270505162849206,False,0.0448714407404281,15.0,15.0,Igual
Tail defects (%),1_4,17356.0,0.010699387804925149,0.06062986422790917,False,0.08955695390614594,20.5,15.0,Maior
Tail defects (%),2_1,10727.0,0.882508561197166,0.882508561197166,False,-0.005199402776395663,15.5,15.0,Maior
Tail defects (%),2_3,5680.0,0.48156073710714475,0.7639549358131277,False,-0.024710125325203842,14.95,15.0,Menor
Tail defects (%),2_4,20412.5,0.6293808533059818,0.8230365004770532,False,0.01694171508827916,14.9,15.0,Menor
Tail defects (%),3_0,4525.5,0.8476668391657173,0.882508561197166,False,0.006762189221349861,17.8,15.0,Maior
Tail defects (%),3_1,32253.5,0.010303624930594623,0.06062986422790917,False,-0.0900115455849125,14.5,15.0,Menor
Tail defects (%),3_3,12546.5,0.0005871839086683028,0.009982126447361149,True,-0.12060717223557305,14.0,15.0,Menor
Tail defects (%),3_4,1703.5,0.8342256800821006,0.882508561197166,False,0.007380147175927186,18.25,15.0,Maior
Tail defects (%),4_0,39558.5,0.13376186313871904,0.37899194555970395,False,0.052612151211141905,15.5,15.0,Maior
